Time (s) Z (um) Deflection (V)
0.30304	0.4418	-0.177618
0.3034	0.4405	-0.1648
0.30376	0.4392	-0.152287
0.30412	0.4379	-0.141301
0.30448	0.4366	-0.128483
0.30484	0.4353	-0.114139
0.3052	0.434	-0.100711
0.30556	0.4327	-0.0881985
0.30592	0.4314	-0.0738548
0.30628	0.4301	-0.0622578
0.30664	0.4288	-0.0500504
0.307	0.4275	-0.0381481
0.30736	0.4262	-0.02472
0.30772	0.4249	-0.0122074
0.30808	0.4236	0
0.30844	0.4223	0.0134281
0.3088	0.421	0.0262459
0.30916	0.4197	0.0387585
0.30952	0.4184	0.0521867
0.30988	0.4171	0.0653096
0.31024	0.4158	0.0753807
0.3106	0.4145	0.0881985
0.31096	0.4132	0.104068
0.31132	0.4119	0.116276
0.31168	0.4106	0.129398
0.31204	0.4093	0.14069
0.3124	0.408	0.153813
0.31276	0.4067	0.166631
0.31312	0.4054	0.178228
0.31348	0.4041	0.191046
0.31384	0.4028	0.204169
0.3142	0.4015	0.219123
0.31456	0.4002	0.232551
0.31492	0.3989	0.244148
0.31528	0.3976	0.257271
0.31564	0.3963	0.269784
0.316	0.395	0.281381
0.31636	0.3937	0.295114
0.31672	0.3924	0.309763
0.31708	0.3911	0.322275
0.31744	0.3898	0.335093
0.3178	0.3885	0.347911
0.31816	0.3872	0.361339
0.31852	0.3859	0.373852
0.31888	0.3846	0.386975
0.31924	0.3833	0.400098
0.3196	0.382	0.415052
0.31996	0.3807	0.426344
0.32032	0.3794	0.439467
0.32068	0.3781	0.453505
0.32104	0.3768	0.466323
0.3214	0.3755	0.47853
0.32176	0.3742	0.493179
0.32212	0.3729	0.506302
0.32248	0.3716	0.518815
0.32284	0.3703	0.533158
0.3232	0.369	0.545671
0.32356	0.3677	0.558794
0.32392	0.3664	0.572222
0.32428	0.3651	0.584735
0.32464	0.3638	0.598773
0.325	0.3625	0.614643
0.32536	0.3612	0.628071
0.32572	0.3599	0.640278
0.32608	0.3586	0.653401
0.32644	0.3573	0.666219
0.3268	0.356	0.679952
